"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3654","Testimonials section heading and intro -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3581","Testimonials section decorative icon","","2026-09-17","passed","2026-09-17","","","",""
"","3587","Event category lists render at least one upcoming event -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3635","Display of feature block content and CTA -- @1.4 ","","2026-09-17","passed","2026-09-17","","","",""
"","3706","Verify key page sections are present in the DOM -- @1.6 ","","2026-09-17","passed","2026-09-17","","","",""
"","5557","The Unipro Difference section provides a working Contact Us call to action -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3628","Verify hero content presence and partial copy -- @1.3 ","","2026-09-17","passed","2026-09-17","","","",""
"","4420","The 3 most recent blog cards have a working ""Read more"" link -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3704","Verify Process section content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","6192","Build vs Buy image visibility by breakpoint -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3619","Display of feature block content and CTA -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3536","Individual testimonial contents -- @1.4 ","","2026-09-17","passed","2026-09-17","","","",""
"","4219","Image grid client tiles basic content and accessibility -- @1.11 ","","2026-09-17","passed","2026-09-17","","","",""
"","3581","Verify final CTA content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3720","CTA block content and button behaviour -- @1.4 ","","2026-09-17","passed","2026-09-17","","","",""
"","4038","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","6271","Social media links open in a new browser tab -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3631","Display of ""why"" content block (presence + partial content) -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3587","Verify final CTA section content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","5297","Featured post CTA links to the latest article -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3713","Verify hero content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3675","Header adapts to responsive breakpoints -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","6121","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","4713","Testimonials block renders cards with quotes -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3668","Verify ""Get in touch"" content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3594","Verify ""Join us"" heading and event category labels -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","4015","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","5845","Topics list renders all category filter links -- @1.6 ","","2026-09-17","passed","2026-09-17","","","",""
"","3732","Verify featured post presence and partial copy -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3626","Verify leaders section content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","5355","Final CTA button navigates to the contact page -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3662","Verify Tooling section content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3699","Verify key page sections are present in the DOM -- @1.4 ","","2026-09-17","passed","2026-09-17","","","",""
"","3644","Sector expertise list renders numbered sector titles -- @1.7 ","","2026-09-17","passed","2026-09-17","","","",""
"","3472","Verify key page sections are present in the DOM -- @1.6 ","","2026-09-17","passed","2026-09-17","","","",""
"","3679","Blog card grid renders at least the minimum expected number of articles -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3650","Verify The Unipro Difference section content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3545","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-17","passed","2026-09-17","","","",""
"","3710","Footer displays complete office details -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
