"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4130","Testimonials block renders cards with quotes -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3546","Event category lists render at least one upcoming event -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3525","Verify final CTA content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3493","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-16","passed","2026-09-16","","","",""
"","3743","Testimonials section heading and intro -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","2461","Verify hero content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3570","Verify ""Get in touch"" content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","8101","Navigation menu items redirect correctly -- @1.7 ","","2026-09-16","passed","2026-09-16","","","",""
"","3723","Verify hero content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3497","Verify ""Join us"" heading and event category labels -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3640","CTA block content and button behaviour -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","6104","Process section image visibility and loading by breakpoint -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","6162","Team section image visibility and loading by breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3598","Verify Build vs Buy section content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3526","Team section container, headings, and intro presence -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3584","Verify Testimonials section content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3612","Display of feature block content and CTA -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","3576","Image grid client tiles link targets for tiles with links -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3544","Image grid client tiles link targets for tiles with links -- @1.5 ","","2026-09-16","passed","2026-09-16","","","",""
"","3577","Verify final CTA content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3549","Verify The Unipro Difference section content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3603","Feature block imagery","","2026-09-16","passed","2026-09-16","","","",""
"","3550","Client experience grid renders the expected number of brand tiles -- @1.8 ","","2026-09-16","passed","2026-09-16","","","",""
"","3572","Verify Build vs Buy section content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","8269","Navigation menu items redirect correctly -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","6291","Topics list renders all category filter links -- @1.7 ","","2026-09-16","passed","2026-09-16","","","",""
"","3576","Verify Testimonials section content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3547","Event category lists render at least one upcoming event -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3540","Sector expertise list renders numbered sector titles -- @1.6 ","","2026-09-16","passed","2026-09-16","","","",""
"","3584","Display of feature block content and CTA -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3593","Image grid client tiles basic content and accessibility -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3487","Verify key page sections are present in the DOM -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","3806","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3566","Verify final CTA content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","8263","Navigation menu items redirect correctly -- @1.5 ","","2026-09-16","passed","2026-09-16","","","",""
"","6421","Verify strategic advantage image visibility by breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3637","Verify hero content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3567","Client experience grid renders the expected number of brand tiles -- @1.11 ","","2026-09-16","passed","2026-09-16","","","",""
"","4233","Client image variants are visible at the correct breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3522","Guide card grid renders at least the minimum expected number of articles -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3566","Verify sector expertise content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","4400","Image grid responsive imagery behaviour -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3553","Verify strategic advantage content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3580","Verify Process section content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3574","Image grid client tiles link targets for tiles with links -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3554","Sector expertise list renders numbered sector titles -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3574","Sector expertise list renders numbered sector titles -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","3582","Client experience grid renders the expected number of brand tiles -- @1.12 ","","2026-09-16","passed","2026-09-16","","","",""
"","3734","Image grid client tiles link targets for tiles with links -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","6135","Footer policy links navigate to the correct destinations -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3568","Sector expertise list renders numbered sector titles -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3545","Display of image grid heading content -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3581","Verify final CTA section content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3611","Verify breadcrumb content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","4044","Tooling image grid renders and images load -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","6107","Verify hero image visibility on desktop -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3505","Verify hero content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3987","Team section image visibility and loading by breakpoint -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","4849","Verify ""Contact Us"" section CTA redirect -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3649","Verify Build vs Buy section content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","5262","The most recent guide cards have a working ""Read more"" link -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","7958","Navigation menu items redirect correctly -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3548","Culture grid items - titles present -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3565","Image grid client tiles basic content and accessibility -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3551","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-16","passed","2026-09-16","","","",""
"","2546","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3537","Individual testimonial contents -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","6103","Verify hero image visibility by breakpoint -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3659","Verify breadcrumb content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","5068","Final CTA provides a working Contact Us call to action -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3638","Verify final CTA content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3490","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-16","passed","2026-09-16","","","",""
"","2441","Validate existence of key structural containers in the hero section -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","6238","Topics list renders all category filter links -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","3538","Verify final CTA content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3570","Culture grid items - titles present -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3549","Verify key page sections are present in the DOM -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","6210","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3852","The most recent guide cards have a working ""Read more"" link -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3534","Verify hero content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3578","Verify leaders section content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3989","The 3 most recent blog cards have a working ""Read more"" link -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","4989","Sub menu bar contact CTA is present and navigates correctly -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3584","Strategic advantage list has the expected benefits -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3530","Testimonials section decorative icon","","2026-09-16","passed","2026-09-16","","","",""
"","6186","Verify leaders image visibility by breakpoint -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3648","Display of feature block content and CTA -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","6087","Our Promise image visibility by breakpoint -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","7018","Topics list renders all category filter links -- @1.5 ","","2026-09-16","passed","2026-09-16","","","",""
"","3621","Verify Accreditations section content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3805","Header navigation menu is visible","","2026-09-16","passed","2026-09-16","","","",""
"","3636","Image grid client tiles basic content and accessibility -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","3504","Verify key page sections are present in the DOM -- @1.6 ","","2026-09-16","passed","2026-09-16","","","",""
"","3571","Individual testimonial contents -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","4121","CTA block content and button behaviour -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","3523","Footer displays valid company contact email -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3575","Verify final CTA content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3533","Verify client experience content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3568","Verify featured post presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3553","Sector expertise list renders numbered sector titles -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3547","Verify final CTA section content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","7762","Our Promise benefit list items - titles and copy present -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3553","Enterprise challenges list has the expected items -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","5875","Submitting a search term navigates to the filtered results -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3504","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3529","Verify hero content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3629","CTA block content and button behaviour -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","4070","Verify hero content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3544","Verify enterprise challenges section content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","5265","Final CTA section provides a working Contact Us call to action -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","5053","Featured post CTA links to the latest article -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3690","Verify final CTA content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3603","Verify featured post presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","6059","Responsive imagery for ""why"" content block -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","5028","Build vs Buy section provides a working Contact Us call to action -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3532","Client experience grid renders the expected number of brand tiles -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3597","Verify hero content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","2563","Footer is visibly rendered with the company logo","","2026-09-16","passed","2026-09-16","","","",""
"","3674","Display of feature block content and CTA -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3553","Client experience grid renders the expected number of brand tiles -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","5488","The most recent success story cards have a working ""Read more"" link -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","6043","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3527","Display of ""why"" content block (presence + partial content) -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3834","Validate existence of key structural containers in the hero section -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3564","Client experience grid renders the expected number of brand tiles -- @1.10 ","","2026-09-16","passed","2026-09-16","","","",""
"","3530","Testimonials section heading and intro -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3542","Client experience grid renders the expected number of brand tiles -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3544","Footer displays complete office details -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","4207","Testimonials block renders cards with quotes -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3636","Display of image grid heading content -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3482","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-16","passed","2026-09-16","","","",""
"","5063","Sub menu bar contact CTA is present and navigates correctly -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3530","Verify leaders section content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","6180","Verify leaders image visibility by breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","2405","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3614","Display of ""why"" content block (presence + partial content) -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3524","Verify hero content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","6044","Topics list renders all category filter links -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","4998","The most recent success story cards have a working ""Read more"" link -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3619","Verify key page sections are present in the DOM -- @1.7 ","","2026-09-16","passed","2026-09-16","","","",""
"","3514","Individual testimonial contents -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3560","Culture section container and copy presence -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3527","Culture grid items - titles present -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","6045","Our Promise image visibility by breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","6764","Topics list renders all category filter links -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3544","Culture section container and copy presence -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3536","Verify hero content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","5040","Sub menu bar contact CTA is present and navigates correctly -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3567","Verify enterprise challenges section content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3779","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3562","Blog card grid renders at least the minimum expected number of articles -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3545","Image grid client tiles basic content and accessibility -- @1.7 ","","2026-09-16","passed","2026-09-16","","","",""
"","6234","Social media links open in a new browser tab -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","6088","Verify hero image visibility by breakpoint -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3641","Image grid client tiles link targets for tiles with links -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","6029","Build vs Buy image visibility by breakpoint -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3651","Image grid client tiles basic content and accessibility -- @1.6 ","","2026-09-16","passed","2026-09-16","","","",""
"","6120","The Unipro Difference image visibility by breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3611","Individual testimonial contents -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3619","Team section container, headings, and intro presence -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","4874","Final CTA button navigates to the contact page -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3518","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-16","passed","2026-09-16","","","",""
"","3511","Verify hero content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3631","Header adapts to responsive breakpoints -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3546","Image grid client tiles basic content and accessibility -- @1.9 ","","2026-09-16","passed","2026-09-16","","","",""
"","3514","Verify breadcrumb content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3586","Enterprise challenges list has the expected items -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","7189","Topics list renders all category filter links -- @1.5 ","","2026-09-16","passed","2026-09-16","","","",""
"","3039","Header exists and logo is visible","","2026-09-16","passed","2026-09-16","","","",""
"","3603","Verify hero headline and feature text are displayed -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3583","Verify hero content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3559","Verify breadcrumb content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","6314","Submitting a search term navigates to the filtered results -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3506","Verify ""Join us"" heading and event category labels -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","6251","Topics list renders all category filter links -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3634","Verify key page sections are present in the DOM -- @1.4 ","","2026-09-16","passed","2026-09-16","","","",""
"","3551","Verify Accreditations section content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3553","Verify final CTA content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","2674","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3824","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3465","Success story card grid renders at least the minimum expected number of cards -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","5979","Verify hero image visibility by breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3976","Accreditations image grid renders and images load -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3547","Sector expertise list renders numbered sector titles -- @1.7 ","","2026-09-16","passed","2026-09-16","","","",""
"","4029","Sector expertise list renders numbered sector titles -- @1.8 ","","2026-09-16","passed","2026-09-16","","","",""
"","8057","Navigation menu items redirect correctly -- @1.8 ","","2026-09-16","passed","2026-09-16","","","",""
"","4027","Verify hero content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","4733","Social media links open in a new browser tab -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3615","Verify ""Get in touch"" content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3855","Verify key page sections are present in the DOM -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","3612","Verify Our Promise section content presence and partial copy -- @1.3 ","","2026-09-16","passed","2026-09-16","","","",""
"","3608","Verify hero content presence and partial copy -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
"","5028","Verify ""why"" section CTA redirect -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","3608","Verify client experience content presence and partial copy -- @1.1 ","","2026-09-16","passed","2026-09-16","","","",""
"","4141","Image grid client tiles basic content and accessibility -- @1.12 ","","2026-09-16","passed","2026-09-16","","","",""
"","6053","Process section image visibility and loading by breakpoint -- @1.2 ","","2026-09-16","passed","2026-09-16","","","",""
