"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3655","Verify strategic advantage content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","6033","Verify hero image visibility on mobile -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3533","Image grid client tiles link targets for tiles with links -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3591","Display of feature block content and CTA -- @1.3 ","","2026-09-17","passed","2026-09-17","","","",""
"","7788","Navigation menu items redirect correctly -- @1.3 ","","2026-09-17","passed","2026-09-17","","","",""
"","3388","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-17","passed","2026-09-17","","","",""
"","3412","Guide card grid renders at least the minimum expected number of articles -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3764","Verify client experience content presence and partial copy -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","6102","Verify ""Who We Are"" hero image visibility on Moblie -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3619","Client experience grid renders the expected number of brand tiles -- @1.4 ","","2026-09-17","passed","2026-09-17","","","",""
"","3659","Sector expertise list renders numbered sector titles -- @1.6 ","","2026-09-17","passed","2026-09-17","","","",""
"","5998","Topics list renders all category filter links -- @1.3 ","","2026-09-17","passed","2026-09-17","","","",""
"","3569","Testimonials section heading and intro -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","2956","Footer is visibly rendered with the company logo","","2026-09-17","passed","2026-09-17","","","",""
"","3606","Enterprise challenges list has the expected items -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","5636","The most recent success story cards have a working ""Read more"" link -- @1.3 ","","2026-09-17","passed","2026-09-17","","","",""
"","6092","Verify hero image visibility by breakpoint -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3456","Team section container, headings, and intro presence -- @1.3 ","","2026-09-17","passed","2026-09-17","","","",""
"","3540","Verify featured post presence and partial copy -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","5066","Submitting a search term navigates to the filtered results -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3509","Display of ""why"" content block (presence + partial content) -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","6219","Verify hero image visibility by breakpoint -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","5904","Social media links open in a new browser tab -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3492","Blog card grid renders at least the minimum expected number of articles -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","4132","Verify enterprise challenges section content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","5394","Build vs Buy section provides a working Contact Us call to action -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3649","Verify client experience content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","5897","Topics list renders all category filter links -- @1.7 ","","2026-09-17","passed","2026-09-17","","","",""
"","6131","Verify hero image visibility by breakpoint -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","6133","Verify hero image visibility by breakpoint -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3526","Culture grid items - titles present -- @1.4 ","","2026-09-17","passed","2026-09-17","","","",""
"","5764","Topics list renders all category filter links -- @1.4 ","","2026-09-17","passed","2026-09-17","","","",""
"","6158","Process section image visibility and loading by breakpoint -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","4239","Verify ""Get in touch"" content presence and partial copy -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3614","Client experience grid renders the expected number of brand tiles -- @1.8 ","","2026-09-17","passed","2026-09-17","","","",""
"","3770","Verify hero headline and feature text are displayed -- @1.1 ","","2026-09-17","failed","2026-09-17","","","",""
"","4920","Social media links open in a new browser tab -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3695","Team section container, headings, and intro presence -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","6813","The most recent success story cards have a working ""Read more"" link -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","4127","The 3 most recent blog cards have a working ""Read more"" link -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3701","Verify breadcrumb content presence and partial copy -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3593","Footer displays valid company contact email -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3663","Verify final CTA section content presence and partial copy -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3574","Display of ""why"" content block (presence + partial content) -- @1.4 ","","2026-09-17","passed","2026-09-17","","","",""
"","5675","Topics list renders all category filter links -- @1.7 ","","2026-09-17","passed","2026-09-17","","","",""
"","3619","Verify ""Get in touch"" content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3573","Verify leaders section content presence and partial copy -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3553","Client experience grid renders the expected number of brand tiles -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3592","Verify Our Promise section content presence and partial copy -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
"","3789","Verify key page sections are present in the DOM -- @1.6 ","","2026-09-17","passed","2026-09-17","","","",""
"","3906","Accreditations image grid renders and images load -- @1.1 ","","2026-09-17","passed","2026-09-17","","","",""
"","3628","Verify key page sections are present in the DOM -- @1.5 ","","2026-09-17","passed","2026-09-17","","","",""
"","4282","Image grid responsive imagery behaviour -- @1.2 ","","2026-09-17","passed","2026-09-17","","","",""
