"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3550","Display of feature block content and CTA -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","3542","Culture section container and copy presence -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","3532","Sector expertise list renders numbered sector titles -- @1.2 ","","2026-09-24","passed","2026-09-24","","","",""
"","3615","Verify enterprise challenges section content presence and partial copy -- @1.2 ","","2026-09-24","passed","2026-09-24","","","",""
"","2802","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","3601","Image grid client tiles basic content and accessibility -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","3528","Verify enterprise challenges section content presence and partial copy -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","4199","Verify breadcrumb content presence and partial copy -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","3572","Client experience grid renders the expected number of brand tiles -- @1.7 ","","2026-09-24","passed","2026-09-24","","","",""
"","4869","The most recent success story cards have a working ""Read more"" link -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","3580","Image grid client tiles link targets for tiles with links -- @1.4 ","","2026-09-24","passed","2026-09-24","","","",""
"","3592","Verify Tooling section content presence and partial copy -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","3599","Client experience grid renders the expected number of brand tiles -- @1.2 ","","2026-09-24","passed","2026-09-24","","","",""
"","2370","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","4740","Social media links open in a new browser tab -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","5949","Social media links open in a new browser tab -- @1.2 ","","2026-09-24","passed","2026-09-24","","","",""
"","2631","Footer is visibly rendered with the company logo","","2026-09-24","passed","2026-09-24","","","",""
"","3517","Verify leaders section content presence and partial copy -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","4082","Accreditations image grid renders and images load -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","3510","Individual testimonial contents -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","3513","Verify hero content presence and partial copy -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","3462","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","6225","Verify leaders image visibility by breakpoint -- @1.2 ","","2026-09-24","passed","2026-09-24","","","",""
"","3588","Testimonials section heading and intro -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","7877","Topics list renders all category filter links -- @1.6 ","","2026-09-24","passed","2026-09-24","","","",""
"","3600","Verify Process section content presence and partial copy -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","3534","Verify Our Promise section content presence and partial copy -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","3616","Sector expertise list renders numbered sector titles -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","3523","Verify key page sections are present in the DOM -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","8405","Navigation menu items redirect correctly -- @1.4 ","","2026-09-24","passed","2026-09-24","","","",""
"","5487","The most recent success story cards have a working ""Read more"" link -- @1.1 ","","2026-09-24","passed","2026-09-24","","","",""
"","7868","Topics list renders all category filter links -- @1.5 ","","2026-09-24","passed","2026-09-24","","","",""
"","3542","Culture grid items - titles present -- @1.4 ","","2026-09-24","passed","2026-09-24","","","",""
"","3593","Verify sector expertise content presence and partial copy -- @1.2 ","","2026-09-24","passed","2026-09-24","","","",""
"","3580","Image grid client tiles basic content and accessibility -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
"","7905","Navigation menu items redirect correctly -- @1.2 ","","2026-09-24","passed","2026-09-24","","","",""
"","3533","Verify key page sections are present in the DOM -- @1.6 ","","2026-09-24","passed","2026-09-24","","","",""
"","3550","Verify hero content presence and partial copy -- @1.2 ","","2026-09-24","passed","2026-09-24","","","",""
"","3585","CTA block content and button behaviour -- @1.3 ","","2026-09-24","passed","2026-09-24","","","",""
