"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3361","Verify key page sections are present in the DOM -- @1.4 ","","2026-09-25","passed","2026-09-25","","","",""
"","8278","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","3540","Verify ""Get in touch"" content presence and partial copy -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","3924","Testimonials block renders cards with quotes -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","3395","Our Promise benefit list items - titles and copy present -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","3982","Client image variants are visible at the correct breakpoint -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","4943","Build vs Buy section provides a working Contact Us call to action -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","3431","Verify breadcrumb content presence and partial copy -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","3495","Verify The Unipro Difference section content presence and partial copy -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","3401","Verify final CTA content presence and partial copy -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","3344","Client experience grid renders the expected number of brand tiles -- @1.12 ","","2026-09-25","passed","2026-09-25","","","",""
"","3467","Testimonials section heading and intro -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","3403","Footer displays valid company contact email -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","5775","Verify leaders image visibility by breakpoint -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","3442","Display of image grid heading content -- @1.3 ","","2026-09-25","passed","2026-09-25","","","",""
"","3472","Verify leaders section content presence and partial copy -- @1.3 ","","2026-09-25","passed","2026-09-25","","","",""
"","3355","Enterprise challenges list has the expected items -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","2368","Verify key page sections are present in the DOM -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","3408","Verify Tooling section content presence and partial copy -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","5916","The most recent success story cards have a working ""Read more"" link -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","5704","The most recent guide cards have a working ""Read more"" link -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","5924","The Unipro Difference image visibility by breakpoint -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","3388","Testimonials section heading and intro -- @1.3 ","","2026-09-25","passed","2026-09-25","","","",""
"","5975","Verify ""Who We Are"" hero image visibility on Desktop -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","3361","Client experience grid renders the expected number of brand tiles -- @1.3 ","","2026-09-25","passed","2026-09-25","","","",""
"","3364","Verify ""Join us"" heading and event category labels -- @1.3 ","","2026-09-25","passed","2026-09-25","","","",""
"","3330","Verify key page sections are present in the DOM -- @1.4 ","","2026-09-25","passed","2026-09-25","","","",""
"","4551","The 3 most recent blog cards have a working ""Read more"" link -- @1.3 ","","2026-09-25","passed","2026-09-25","","","",""
"","8180","Navigation menu items redirect correctly -- @1.4 ","","2026-09-25","passed","2026-09-25","","","",""
"","3851","Team section image visibility and loading by breakpoint -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
"","3428","Sector expertise list renders numbered sector titles -- @1.7 ","","2026-09-25","passed","2026-09-25","","","",""
"","5752","Verify enterprise challenges image visibility by breakpoint -- @1.2 ","","2026-09-25","passed","2026-09-25","","","",""
"","3582","Verify hero headline and feature text are displayed -- @1.2 ","","2026-09-25","failed","2026-09-25","","","",""
"","3523","Team section container, headings, and intro presence -- @1.1 ","","2026-09-25","passed","2026-09-25","","","",""
